Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3625,50.0,1,1,13.0,2,1,3,5.0,4,3.0,1,4.0,1,5,1,1.0,0,32644.0
1633,57.0,1,1,30.0,2,2,2,1.0,3,3.0,1,4.0,1,4,1,0.0,3,24439.0
953,44.0,1,1,9.0,2,2,2,3.0,0,5.0,0,5.0,0,5,1,1.0,1,17362.0
3258,41.0,1,1,21.0,3,2,3,5.0,2,3.0,2,3.0,0,3,1,2.0,4,38304.0
3758,46.0,0,3,9.0,2,1,4,4.0,1,3.0,1,6.0,0,1,1,3.0,2,23832.0
4309,44.0,0,1,28.0,3,2,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,20936.0
3517,29.0,1,1,36.0,2,2,4,6.0,1,4.0,0,3.0,0,1,1,3.0,2,25227.0
2454,36.0,1,1,23.0,3,2,3,3.0,0,4.0,0,2.0,0,3,1,2.0,1,21104.0
4767,20.0,1,1,16.0,2,2,3,4.0,0,5.0,2,3.0,0,3,0,2.0,1,21230.0
1842,35.0,1,1,15.0,2,2,3,4.0,1,4.0,3,1.0,0,1,0,1.0,2,21540.0
4402,43.0,1,1,9.0,2,1,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22767.0
3685,33.0,1,3,26.0,2,2,4,6.0,3,3.0,1,5.0,0,3,1,3.0,3,28288.0
921,28.0,0,1,6.0,3,2,2,3.0,0,3.0,2,1.0,1,4,0,0.0,1,17154.0
1030,31.0,1,3,14.0,2,2,2,3.0,3,3.0,1,2.0,0,3,1,0.0,3,25793.0
4022,26.0,1,1,14.0,3,2,4,5.0,0,3.0,1,3.0,0,1,0,3.0,1,21567.0
4877,39.0,0,1,16.0,2,2,4,4.0,1,5.0,1,6.0,0,3,0,3.0,2,25571.0
910,23.0,1,1,6.0,2,2,2,3.0,0,3.0,0,2.0,0,4,0,1.0,1,16223.0
4560,54.0,1,3,15.0,3,2,4,4.0,4,3.0,1,7.0,0,3,1,1.0,0,30514.0
1969,33.0,1,3,14.0,3,2,2,3.0,1,3.0,1,1.0,0,1,0,0.0,2,22104.0
2097,52.0,0,1,31.0,3,1,2,4.0,4,3.0,1,4.0,0,5,0,1.0,0,28826.0
1831,40.0,1,1,16.0,2,1,2,1.0,0,3.0,1,4.0,1,3,0,1.0,1,17213.0
2325,37.0,1,1,7.0,2,1,2,4.0,1,3.0,1,2.0,0,1,0,0.0,2,21474.0
3330,31.0,1,1,7.0,3,2,4,4.0,0,4.0,0,2.0,1,4,1,3.0,1,22257.0
2114,31.0,1,1,17.0,2,2,2,3.0,0,3.0,1,4.0,1,3,0,0.0,1,17356.0
428,47.0,1,1,8.0,3,1,3,3.0,1,3.0,1,6.0,0,2,0,1.0,2,20070.0
1604,26.0,1,2,31.0,2,1,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,17942.0
3336,20.0,0,1,17.0,3,1,4,5.0,0,4.0,2,3.0,1,5,1,2.0,1,20537.0
4750,30.0,1,3,30.0,2,1,3,5.0,3,5.0,1,3.0,0,3,1,2.0,3,26014.0
2987,45.0,0,1,31.0,3,2,3,6.0,0,3.0,3,4.0,0,3,0,2.0,1,22386.0
4087,31.0,0,1,16.0,3,2,4,4.0,1,5.0,1,3.0,0,1,1,2.0,2,21750.0
1035,31.0,1,2,14.0,3,1,3,1.0,0,4.0,2,1.0,0,1,0,2.0,1,17109.0
3038,30.0,1,1,30.0,2,2,3,2.0,0,3.0,0,3.0,0,2,1,2.0,1,21378.0
2500,36.0,0,3,25.0,2,2,4,4.0,3,5.0,0,3.0,0,4,1,1.0,3,27747.0
2929,28.0,1,1,13.0,3,1,4,5.0,0,3.0,1,2.0,0,2,1,2.0,1,20865.0
3643,37.0,1,1,33.0,2,2,4,4.0,1,3.0,1,8.0,0,3,1,1.0,2,24025.0
1641,19.0,0,3,6.0,1,1,3,5.0,0,5.0,2,1.0,0,3,1,0.0,1,17325.0
221,33.0,1,1,10.0,3,1,2,4.0,0,4.0,0,7.0,0,4,0,0.0,1,17622.0
4866,32.0,1,3,20.0,3,2,4,5.0,1,5.0,1,7.0,1,1,1,1.0,2,20980.0
4670,33.0,0,1,36.0,3,1,4,4.0,0,3.0,3,2.0,0,3,1,3.0,1,22703.0
1000,52.0,1,1,14.0,2,1,2,3.0,0,5.0,0,1.0,0,1,1,1.0,1,17950.0
3415,52.0,1,1,18.0,1,1,3,5.0,4,4.0,2,5.0,0,1,0,2.0,0,31820.0
3321,47.0,1,1,9.0,1,2,3,4.0,1,3.0,1,4.0,0,2,1,1.0,2,26057.0
1822,48.0,1,3,35.0,3,1,3,3.0,3,3.0,1,4.0,0,4,0,1.0,3,27504.0
4627,46.0,1,1,7.0,3,1,4,4.0,0,3.0,1,5.0,0,5,1,1.0,1,20948.0
2490,35.0,0,3,30.0,3,2,4,4.0,1,3.0,3,2.0,0,5,1,2.0,2,23246.0
31,44.0,1,1,16.0,2,2,2,3.0,1,3.0,0,3.0,1,3,1,1.0,2,21465.0
2977,41.0,0,3,12.0,2,2,3,5.0,3,5.0,0,7.0,1,5,0,2.0,3,29153.0
4632,46.0,0,1,30.0,2,2,3,4.0,1,5.0,1,3.0,1,1,1,1.0,2,22311.0
4404,39.0,1,1,7.0,2,1,3,4.0,0,5.0,3,5.0,0,1,0,2.0,1,21297.0
216,30.0,0,3,32.0,3,1,2,4.0,1,5.0,3,6.0,0,2,0,1.0,2,21696.0
2700,43.0,1,1,9.0,3,1,3,5.0,0,5.0,1,2.0,1,4,1,1.0,1,21271.0
3837,28.0,1,3,16.0,3,2,3,4.0,1,3.0,3,3.0,0,1,0,2.0,2,22783.0
411,60.0,1,1,13.0,2,1,2,3.0,2,5.0,0,6.0,0,5,0,0.0,4,34566.0
2883,32.0,0,1,27.0,2,2,4,4.0,3,3.0,0,5.0,0,3,1,1.0,3,28502.0
537,27.0,0,1,16.0,2,2,2,3.0,3,5.0,1,2.0,0,3,1,0.0,3,23793.0
4454,29.0,1,1,7.0,2,1,4,6.0,0,4.0,2,2.0,1,1,1,3.0,1,20894.0
2650,23.0,1,1,12.0,2,2,3,3.0,0,4.0,1,3.0,1,4,0,1.0,1,21006.0
3407,39.0,1,3,9.0,2,1,3,4.0,1,5.0,1,5.0,0,4,0,2.0,2,25571.0
